occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
734,6000,134700,12359025,274444725,10290514.501953123,228511343.89746097,2780780.625,61750063.125,1970,"Printing machine operators, n.e.c.",0.8326315879821777,0.890999972820282,0.7760000228881836,0.7574999928474426,0.22499999403953552,0.12999999523162842,0.3199999928474426,0.36666667461395264,0.7519999742507935,0.822857141494751,0.8733333349227905,0.20000000298023224
736,5300,108700,10082900,213130250,6134200.068359375,129663449.67553712,409996.8720703125,8666428.862472534,1970,Typesetters and compositors,0.6083765625953674,0.6909492611885071,0.5070432424545288,0.5286113619804382,0.04066259413957596,0.015897557139396667,0.06542763113975525,0.1204417273402214,0.37757331132888794,0.531879723072052,0.3051002621650696,0.022265037521719933
738,6200,187900,11823325,346686875,9651566.736572266,283005964.5383301,3960813.875,116140103.125,1970,Winding and twisting textile/apparel operatives,0.816315770149231,0.8679999709129333,0.7179999947547913,0.8100000023841858,0.33500000834465027,0.18000000715255737,0.49000000953674316,0.3375000059604645,0.4480000138282776,0.5185714364051819,0.6366666555404663,0.07000000029802322
739,5100,63700,9767375,120676525,7973262.2109375,98510150.85571288,3272070.625,40426635.875,1970,"Knitters, loopers, and toppers textile operatives",0.816315770149231,0.8679999709129333,0.7179999947547913,0.8100000023841858,0.33500000834465027,0.18000000715255737,0.49000000953674316,0.3375000059604645,0.4480000138282776,0.5185714364051819,0.6366666555404663,0.07000000029802322
744,124900,626000,196960550,1008602425,143988526.9963379,737341448.3916016,16741646.75,85731206.125,1970,Textile sewing machine operators,0.7310526371002197,0.8610000014305115,0.5360000133514404,0.6499999761581421,0.08500000089406967,0.05000000074505806,0.11999999731779099,0.26249998807907104,0.4880000054836273,0.6299999952316284,0.5899999737739563,0.125
745,2700,50900,4509200,87465975,2845542.458984375,55195632.36621094,112730,2186649.375,1970,Shoemaking machine operators,0.6310526132583618,0.7509999871253967,0.5239999890327454,0.4650000035762787,0.02500000037252903,0.004999999888241291,0.04500000178813934,0.04583333432674408,0.2840000092983246,0.5199999809265137,0.10999999940395355,0
748,27400,287200,49365025,484502950,32606899.372070312,320026961.1923828,4936502.5,48450295,1970,Laundry workers,0.6605263352394104,0.6880000233650208,0.6240000128746033,0.637499988079071,0.10000000149011612,0.0949999988079071,0.10499999672174454,0.1483333259820938,0.20800000429153442,0.4628571569919586,0.5166666507720947,0.14499999582767487
749,6900,168700,12487200,320714525,8292332.766601563,212975811.81396484,1555488.7199707031,39950335.130859375,1970,Misc textile machine operators,0.6640666127204895,0.7488399744033813,0.5701866149902344,0.5694832801818848,0.12456665188074112,0.06189999356865883,0.1872333139181137,0.34060001373291016,0.5866667032241821,0.5241714119911194,0.5013111233711243,0.07616666704416275
754,40200,424200,66631450,721903725,63685636.744140625,689987962.6894531,19323120.5,209352080.25,1970,"Packers, fillers, and wrappers",0.9557894468307495,0.9810000061988831,0.9300000071525574,0.925000011920929,0.28999999165534973,0.1899999976158142,0.38999998569488525,0.7683333158493042,0.8840000033378601,0.9128571152687073,0.9666666388511658,0.1599999964237213
756,4700,79100,9679750,161772975,8059665.545898437,134697287.57910156,1306766.3204345703,21839352.6998291,1970,Mixing and blending machine operatives,0.8326315879821777,0.875,0.7979999780654907,0.7699999809265137,0.13500000536441803,0.07000000029802322,0.20000000298023224,0.21916666626930237,0.43799999356269836,0.6728571653366089,0.7566666603088379,0.07000000029802322
759,7200,93100,13569050,180936400,10998072.373046877,146653717.45043945,1458672.875,19450663,1970,Painting machine operators,0.8105263113975525,0.8489999771118164,0.7440000176429749,0.7975000143051147,0.10750000178813934,0.09000000357627869,0.125,0.2016666680574417,0.46000000834465027,0.7614285945892334,0.7333333492279053,0.12999999523162842
766,5600,137700,11490550,286711200,9626948.51953125,240210779.27539065,2133171.66015625,53226713.12402344,1970,"Furnace, kiln, and oven operators, apart from food",0.837814450263977,0.8637070059776306,0.8122236132621765,0.8050717711448669,0.18564574420452118,0.14028699696063995,0.2310044914484024,0.2895418405532837,0.6721602082252502,0.7402698993682861,0.8117926716804504,0.17971299588680267
769,12300,136800,23310625,260440050,18073652.38671875,201929503.98779297,2425841.087402344,27102927.416931152,1970,Slicing and cutting machine operators,0.775339663028717,0.8735306262969971,0.6902895569801331,0.6361749172210693,0.1040658950805664,0.04722868278622627,0.16090309619903564,0.2544778883457184,0.49216899275779724,0.613907516002655,0.5521278977394104,0.05361434072256088
773,400,8800,818550,17005075,426938.45703125,8869489.392578125,202591.125,4208756.0625,1970,Motion picture projectionists,0.5215789675712585,0.5429999828338623,0.47600001096725464,0.5249999761581421,0.2475000023841858,0.3050000071525574,0.1899999976158142,0.13249999284744263,0.23600000143051147,0.5557143092155457,0.44999998807907104,0.3499999940395355
774,4500,38400,8082425,68065175,5096181.532470703,42916883.12036133,2020606.25,17016293.75,1970,Photographic process workers,0.6305263042449951,0.7570000290870667,0.4779999852180481,0.5049999952316284,0.25,0.17499999701976776,0.32499998807907104,0.3658333420753479,0.5619999766349792,0.645714282989502,0.5199999809265137,0.14499999582767487
779,150700,2519500,277247350,4730876350,221112726.99951172,3773009801.465332,80951532.23876953,1381335797.8798828,1970,"Machine operators, n.e.c.",0.7975287437438965,0.8621903657913208,0.7700391411781311,0.6702366471290588,0.29198306798934937,0.16688789427280426,0.41707825660705566,0.4115121364593506,0.5672483444213867,0.811539888381958,0.7558528780937195,0.16688789427280426
783,21300,464200,42986875,936285750,32149658.66796875,700243209.0744629,5265892.1875,114695004.375,1970,Welders and metal cutters,0.7478947639465332,0.8159999847412109,0.6959999799728394,0.6424999833106995,0.12250000238418579,0.09000000357627869,0.1550000011920929,0.18583333492279053,0.4339999854564667,0.5971428751945496,0.6233333349227905,0.07999999821186066
785,49700,748800,88653100,1352123350,60059296.728515625,916015088.7392578,10090395.494995115,153897148.94622803,1970,Assemblers of electrical equipment,0.6774641275405884,0.7697781324386597,0.5794059038162231,0.5692518353462219,0.11381886899471283,0.05466865748167038,0.17296908795833588,0.17226743698120117,0.39689552783966064,0.6090744733810425,0.4718170166015625,0.058694612234830856
799,4900,47300,6839000,73982500,3797444.822021485,41079757.28955078,2718502.5,29408043.75,1970,Graders and sorters in manufacturing,0.5552631616592407,0.6169999837875366,0.4880000054836273,0.48500001430511475,0.39750000834465027,0.4350000023841858,0.36000001430511475,0.41083332896232605,0.46399998664855957,0.6128571629524231,0.6466666460037231,0.26499998569488525
804,45700,1864400,95067900,4034867750,83336851.24169922,3536979075.4345703,27402681.58605957,1163023442.2336426,1970,"Truck, delivery, and tractor drivers",0.8766034841537476,0.8604660630226135,0.9047563672065735,0.8817558884620667,0.28824326395988464,0.22872903943061829,0.3477575182914734,0.34390243887901306,0.7253593802452087,0.8869956135749817,0.8343706727027893,0.22574147582054138
808,5100,182300,9199600,295559400,7248316.314453125,232869692.0595703,3012868.8979492188,96795699.98828124,1970,Bus drivers,0.7878947257995605,0.8830000162124634,0.6600000262260437,0.7099999785423279,0.32749998569488525,0.33000001311302185,0.32499998807907104,0.4350000023841858,0.8679999709129333,0.9685714244842529,0.9666666388511658,0.39500001072883606
809,7600,111000,16708900,237899525,12306948.768066406,175225015.00317383,6858510.674560547,97650738.89050291,1970,Taxi cab drivers and chauffeurs,0.736550509929657,0.7980940937995911,0.6319578289985657,0.713432252407074,0.41047051548957825,0.51050567626953125,0.31043535470962524,0.4660018980503082,0.8296798467636108,0.9378501772880554,0.9579448103904724,0.46141156554222107
813,2000,14100,3825500,26120950,3211406.490234375,21927849.549804688,832046.25,5681306.625,1970,Parking lot attendants,0.8394736647605896,0.8169999718666077,0.8539999723434448,0.8774999976158142,0.2175000011920929,0.27000001072883606,0.16500000655651093,0.5316666960716248,0.8820000290870667,0.8899999856948853,0.7799999713897705,0.4749999940395355
823,700,32400,1657450,78518150,1341662.1953125,63558377.279296875,803863.25,38081302.75,1970,Railroad conductors and yardmasters,0.8094736933708191,0.8360000252723694,0.75,0.8174999952316284,0.48500001430511475,0.550000011920929,0.41999998688697815,0.596666693687439,0.8199999928474426,0.9257143139839172,0.9633333086967468,0.6499999761581421
824,1100,56100,2234600,131246200,1639479.60546875,96292611.20410156,434520.150390625,25520951.72583008,1970,Locomotive operators (engineers and firemen),0.7336792349815369,0.8383952975273132,0.5515607595443726,0.6995369791984558,0.1944509744644165,0.2042350172996521,0.18466691672801971,0.344831645488739,0.8143557906150818,0.9347301721572876,0.9368643164634705,0.193605437874794
825,700,78300,1583525,173934525,1369332.421875,150407593.18945312,368169.5625,40439777.0625,1970,"Railroad brake, coupler, and switch operators",0.8647368550300598,0.8199999928474426,0.8740000128746033,0.9649999737739563,0.23250000178813934,0.26499998569488525,0.20000000298023224,0.2616666555404663,0.44600000977516174,0.7242857217788696,0.75,0.11500000208616257
829,2200,36000,4770700,80913700,3235250.79296875,54871635.37890625,700971.6474609375,11888865.375732422,1970,Ship crews and marine engineers,0.6781501173973083,0.6789326667785645,0.6159760355949402,0.7539114356040955,0.1469326615333557,0.15342019498348236,0.14044511318206787,0.16499730944633484,0.369643896818161,0.7395440340042114,0.6777198910713196,0.09245387464761734
844,3500,191900,6616925,386154050,4718912.236328125,275388805.2336426,33084.625,1930770.25,1970,Operating engineers of construction equipment,0.7131578922271729,0.7429999709129333,0.6800000071525574,0.6800000071525574,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.011666666716337204,0.25600001215934753,0.5857142806053162,0.3400000035762787,0.014999999664723873
848,5200,129200,10658725,265602850,8689285.3359375,216526738.7861328,2140010.7197265625,53326541.76928711,1970,"Crane, derrick, winch, and hoist operators",0.8152274489402771,0.9449481964111328,0.6464313864707947,0.7019206881523132,0.20077548921108246,0.1638147383928299,0.23773625493049622,0.34789374470710754,0.8287058472633362,0.867481529712677,0.979263186454773,0.1955258995294571
859,3200,141600,5363625,261298725,3727166.306640625,181575672.45825195,413901.5893554687,20163966.972961426,1970,Misc material moving occupations,0.6948968768119812,0.707530677318573,0.6412944793701172,0.7303155064582825,0.07716825604438782,0.05640774220228195,0.09792877733707428,0.11740288138389587,0.32027170062065125,0.48804888129234314,0.4278639256954193,0.0729287713766098
866,200,7800,268000,13537150,211861.05859375,10701473.627441406,12730,643014.625,1970,"Helpers, surveyors",0.7905263304710388,0.7070000171661377,0.8579999804496765,0.9150000214576721,0.04749999940395355,0.08500000089406967,0.009999999776482582,0.09333333373069763,0.3199999928474426,0.5642856955528259,0.4399999976158142,0.06499999761581421
869,27600,466100,47521075,813177925,41318584.642578125,707041264.58984375,7130833.245788574,122022412.16992188,1970,Construction laborers,0.8694791793823242,0.8569014072418213,0.911823570728302,0.8479933142662048,0.15005622804164886,0.1812662035226822,0.11884625256061554,0.14235146343708038,0.5000524520874023,0.726630687713623,0.7645772695541382,0.2169189453125
875,3300,56400,6610750,110530550,5688724.51953125,95114449.669921875,1355203.75,22658762.75,1970,Garbage and recyclable material collectors,0.8605263233184814,0.8730000257492065,0.8360000252723694,0.8600000143051147,0.20499999821186066,0.18000000715255737,0.23000000417232513,0.25833332538604736,0.6100000143051147,0.8399999737739563,0.8766666650772095,0.22499999403953552
876,3100,35200,6114400,60891200,4909289.41796875,48889919.536621094,1396110.44140625,13903382.257202148,1970,Materials movers: stevedores and longshore workers,0.8029061555862427,0.8580760955810547,0.7050304412841797,0.7873260378837585,0.2283315509557724,0.21064133942127228,0.24602176249027252,0.3454402685165405,0.7459173798561096,0.8191056251525879,0.9193550944328308,0.20055437088012695
883,16100,415000,31322575,769328075,19040827.943847656,467670474.14990234,13077175.0625,321194471.3125,1970,"Freight, stock, and materials handlers",0.6078947186470032,0.7509999871253967,0.4180000126361847,0.48750001192092896,0.41749998927116394,0.2849999964237213,0.550000011920929,0.6191666722297668,0.7900000214576721,0.8442857265472412,0.9233333468437195,0.5400000214576721
885,5400,249800,9843950,494876575,8284461.172851563,416477711.8154297,2165669,108872846.5,1970,Garage and service station related occupations,0.8415789604187012,0.8610000014305115,0.8360000252723694,0.800000011920929,0.2199999988079071,0.18000000715255737,0.25999999046325684,0.289166659116745,0.6039999723434448,0.7685714364051819,0.8700000047683716,0.1899999976158142
887,5100,79600,9017300,136228475,6492456.1044921875,98084503.59350586,338148.7625732422,5108568.026916504,1970,Vehicle washers and equipment cleaners,0.7200000286102295,0.6980000138282776,0.7459999918937683,0.7425000071525574,0.03750000149011612,0.05000000074505806,0.02500000037252903,0.0833333358168602,0.22599999606609344,0.6214285492897034,0.3033333420753479,0.08500000089406967
888,1700,38100,2359850,62030375,1530176.40625,40221800.27246094,265483.125,6978417.1875,1970,Packers and packagers by hand,0.648421049118042,0.5920000076293945,0.7879999876022339,0.6150000095367432,0.11249999701976776,0.11999999731779099,0.10499999672174454,0.06083333492279053,0.12200000137090683,0.33000001311302185,0.1599999964237213,0.17000000178813934
889,31700,736500,58843525,1337926350,43281865.53808594,984100602.0864258,2834401.601989746,64445843.4838562,1970,Laborers outside construction,0.7355417013168335,0.5934861898422241,0.8944094777107239,0.892095685005188,0.04816845431923866,0.04577004909515381,0.05056685954332352,0.05701759085059166,0.3746339678764343,0.5215988755226135,0.3517789840698242,0.02568536065518856
3,78,1266,134074,1848778,40363.32958984375,556579.4734268188,134074,1848778,2000,Legislators,0.30105262994766235,0.2549999952316284,0.36000001430511475,0.3425000011920929,1,1,1,0.8450000286102295,0.3540000021457672,0.37285715341567993,0.5433333516120911,0.7200000286102295
4,17821,127861,40848692,302728624,12297606.061828611,91137247.47951508,40848692,302728624,2000,Chief executives and public administrators,0.30105262994766235,0.2549999952316284,0.36000001430511475,0.3425000011920929,1,1,1,0.8450000286102295,0.3540000021457672,0.37285715341567993,0.5433333516120911,0.7200000286102295
